t,speed,omega,q_dynamic,f_parallel,thrust_mag,D_mag,D_mag_signed,L_mag,Cl,Cd,Cd_signed
0.39999997,0.69953671,84.400000045,0.13445658808713365,-0.012785378927227944,0.0,0.012785378927227944,0.012785378927227944,0.001624465994444576,0.012081713641222638,0.09508927088751105,0.09508927088751105
0.41666667,0.59118222,84.374999995,0.1336588817073431,-0.010724573103219136,0.0,0.010724573103219136,0.010724573103219136,0.005116646795684874,0.03828138265355373,0.08023838720049635,0.08023838720049635
0.43333337,0.55771099,84.349999945,0.13338290313949072,-0.007279943969484762,0.0,0.007279943969484762,0.007279943969484762,0.008226499631167086,0.06167581779625745,0.05457928863545171,0.05457928863545171
0.44999997,0.60637588,84.325000045,0.13359626356368456,-0.0035415755083269816,0.0,0.0035415755083269816,0.0035415755083269816,0.00955371130097649,0.0715118151221519,0.026509540116282766,0.026509540116282766
0.46666667,0.71568616,84.299999995,0.13426171113100793,-0.0008971459555663186,0.0,0.0008971459555663186,0.0008971459555663186,0.009455474131347947,0.07042569360762595,0.0066820685362107045,0.0066820685362107045
0.48333337,0.85829844,84.274999945,0.13533854806583406,0.0005047887095722937,0.0005047887095722937,0.0,-0.0005047887095722937,0.008913536717661052,0.06586103401467816,,-0.003729822114884403
0.49999997,1.01633996,84.250000045,0.13678482563947947,0.0010627887623700055,0.0010627887623700055,0.0,-0.0010627887623700055,0.008434360402220328,0.06166152102610104,,-0.007769785554803957
0.51666667,1.18027816,84.224999995,0.1385595771330859,0.001121756969566732,0.001121756969566732,0.0,-0.001121756969566732,0.008159086124702676,0.05888503915442747,,-0.008095845792667866
0.53333337,1.34522268,84.199999945,0.1406248276909052,0.0009001019224928629,0.0009001019224928629,0.0,-0.0009001019224928629,0.008089116777790763,0.05752267868068591,,-0.00640073262504752
0.54999997,1.50862317,84.175000045,0.14294607738288614,0.0005223767810862091,0.0005223767810862091,0.0,-0.0005223767810862091,0.008183501339851752,0.05724886957150949,,-0.0036543624746484256
0.56666667,1.66907702,84.149999995,0.1454914372471845,5.366832614286097e-05,5.366832614286097e-05,0.0,-5.366832614286097e-05,0.008401455968313208,0.05774536376350073,,-0.0003688761837693616
0.58333337,1.82579305,84.124999945,0.14823144497990068,-0.00046682195057591656,0.0,0.00046682195057591656,0.00046682195057591656,0.00872871986531721,0.05888575036491598,0.0031492774737452967,0.0031492774737452967
0.59999997,1.97834431,84.100000045,0.1511393257050318,-0.0010110282329687337,0.0,0.0010110282329687337,0.0010110282329687337,0.009186747402289351,0.06078330281966781,0.006689379010079003,0.006689379010079003
0.61666667,2.12659071,84.074999995,0.1541923998769086,-0.0015503114168824938,0.0,0.0015503114168824938,0.0015503114168824938,0.009818394887992993,0.0636762570388099,0.010054395794605334,0.010054395794605334
0.63333337,2.27071101,84.049999945,0.15737514401961655,-0.0020460068029873324,0.0,0.0020460068029873324,0.0020460068029873324,0.010670425352879702,0.06780248189351713,0.013000825611522878,0.013000825611522878
0.64999997,2.41120833,84.025000045,0.16068168338317088,-0.0024547492381028274,0.0,0.0024547492381028274,0.0024547492381028274,0.01179292988880554,0.07339311887020399,0.015277094354613462,0.015277094354613462
0.66666667,2.54883642,83.999999995,0.1641160696929418,-0.0027399675498224847,0.0,0.0027399675498224847,0.0027399675498224847,0.013228040224890106,0.08060173662237666,0.016695303238427016,0.016695303238427016
0.68333337,2.68447485,83.974999945,0.16769040586351122,-0.0028794816353587644,0.0,0.0028794816353587644,0.0028794816353587644,0.014994190292383863,0.0894159103210003,0.017171415505443228,0.017171415505443228
0.69999997,2.81912498,83.950000045,0.1714254044289077,-0.0028501050642701056,0.0,0.0028501050642701056,0.0028501050642701056,0.017087786594429326,0.09968059664993148,0.016625920024893864,0.016625920024893864
0.71666667,2.9540336,83.924999995,0.17535484712428992,-0.0026115091601008264,0.0,0.0026115091601008264,0.0026115091601008264,0.019486753714017476,0.11112754528082958,0.014892711567019374,0.014892711567019374
0.73333337,3.0907908,83.899999945,0.17953036952244153,-0.0021105960942014706,0.0,0.0021105960942014706,0.0021105960942014706,0.022148829686569758,0.12337093576694903,0.011756206483703825,0.011756206483703825
0.74999997,3.23139664,83.87500004500001,0.18402625978660994,-0.0012870243108822161,0.0,0.0012870243108822161,0.0012870243108822161,0.02500783155696477,0.1358927339280977,0.006993699227352672,0.006993699227352672
0.76666667,3.37820079,83.849999995,0.1889408721009982,-9.161244101542863e-05,0.0,9.161244101542863e-05,9.161244101542863e-05,0.027970812850456963,0.1480400325214186,0.00048487360091392656,0.00048487360091392656
0.78333337,3.53370916,83.824999945,0.19439338396478562,0.0014949289054969356,0.0014949289054969356,0.0,-0.0014949289054969356,0.03092440930274298,0.15908159358111149,,-0.0076902252278695975
0.79999997,3.70036906,83.800000045,0.2005187357418491,0.0034591174320873514,0.0034591174320873514,0.0,-0.0034591174320873514,0.033753317701175296,0.16832999458279965,,-0.017250844013602162
0.81666667,3.88038085,83.774999995,0.2074621323194186,0.005758924189491945,0.005758924189491945,0.0,-0.005758924189491945,0.03635512495224005,0.17523740137918745,,-0.027758917374980176
0.83333337,4.07556411,83.749999945,0.2153740618361009,0.008331834494916496,0.008331834494916496,0.0,-0.008331834494916496,0.038644731732955365,0.17943076061946545,,-0.038685412829595985
0.84999997,4.28722109,83.725000045,0.2244033782163303,0.011095926905034553,0.011095926905034553,0.0,-0.011095926905034553,0.040559236902346106,0.18074254151043134,,-0.049446345207592245
0.86666667,4.5159793,83.699999995,0.23468687536515367,0.013949310940707792,0.013949310940707792,0.0,-0.013949310940707792,0.04206947194163948,0.17925788085159344,,-0.059437967798598876
0.88333337,4.76164279,83.674999945,0.2463357174121998,0.01677284982556177,0.01677284982556177,0.0,-0.01677284982556177,0.043181780894737974,0.17529646674209573,,-0.0680893944319708
0.89999997,5.02323833,83.650000045,0.2594277979657461,0.01945625951282976,0.01945625951282976,0.0,-0.01945625951282976,0.043929275134179324,0.16933141120050513,,-0.07499681863467343
0.91666667,5.29943515,83.624999995,0.27401919705785166,0.021946583647582774,0.021946583647582774,0.0,-0.021946583647582774,0.044355790032736764,0.1618711043203745,,-0.08009140922688476
0.93333367,5.58882481,83.599999495,0.2901533989401805,0.02422908316377768,0.02422908316377768,0.0,-0.02422908316377768,0.04450282608695207,0.15337689046381636,,-0.08350439199498357
0.94999967,5.88994089,83.575000495,0.307859380241932,0.026293125378534832,0.026293125378534832,0.0,-0.026293125378534832,0.044411421519744324,0.1442587894669427,,-0.0854062830824655
0.96666667,6.20132562,83.549999995,0.3271531004354307,0.02813782097274494,0.02813782097274494,0.0,-0.02813782097274494,0.04411615223028757,0.1348486447830399,,-0.08600811343464074
