t,speed,omega,q_dynamic,f_parallel,thrust_mag,D_mag,D_mag_signed,L_mag,Cl,Cd,Cd_signed
0.41666663,1.67529382,84.375000055,0.1463007281053912,-0.013044464227906099,0.0,0.013044464227906099,0.013044464227906099,0.009130091027458395,0.06240632665123388,0.08916199117279315,0.08916199117279315
0.43333333,1.48564229,84.350000005,0.14313829391681182,-0.012320893273593219,0.0,0.012320893273593219,0.012320893273593219,0.00801831269656425,0.05601794234898651,0.08607684873450983,0.08607684873450983
0.45000003,1.31374382,84.324999955,0.1405843623781882,-0.0114335280299219,0.0,0.0114335280299219,0.0114335280299219,0.007304630949709488,0.051959057366986416,0.08132859043856092,0.08132859043856092
0.46666663,1.16585611,84.300000055,0.13861959726591372,-0.010296829198960349,0.0,0.010296829198960349,0.010296829198960349,0.007138236298607362,0.051495145270939555,0.07428119401622528,0.07428119401622528
0.48333333,1.05023357,84.275000005,0.1372232355296096,-0.00881729833287763,0.0,0.00881729833287763,0.00881729833287763,0.007520741967915803,0.054806621771376324,0.06425514089394183,0.06425514089394183
0.50000003,0.97624001,84.249999955,0.13637372773096407,-0.006950400680862985,0.0,0.006950400680862985,0.006950400680862985,0.008204856516424415,0.06016449541227491,0.05096583335006157,0.05096583335006157
0.51666663,0.95144307,84.225000055,0.13604978139284724,-0.004799978473556527,0.0,0.004799978473556527,0.004799978473556527,0.008803433955502937,0.06470744653446223,0.03528104510286912,0.03528104510286912
0.53333333,0.97759765,84.200000005,0.13623137401098956,-0.002641847324068422,0.0,0.002641847324068422,0.002641847324068422,0.00903615734192361,0.06632948839813271,0.019392356153255186,0.019392356153255186
0.55000003,1.04918718,84.174999955,0.1368999296814218,-0.000772739072692181,0.0,0.000772739072692181,0.000772739072692181,0.008877050695222002,0.06484335467432073,0.005644554197291502,0.005644554197291502
0.56666663,1.15625665,84.150000055,0.13803690528869209,0.0006503348706880245,0.0006503348706880245,0.0,-0.0006503348706880245,0.008475218366727181,0.06139820614640704,,-0.004711311582419978
0.58333333,1.28837396,84.125000005,0.13962070730767895,0.001608112310770283,0.001608112310770283,0.0,-0.001608112310770283,0.00799943548735719,0.057294047864469115,,-0.0115177207004583
0.60000003,1.43678819,84.099999955,0.14162372043834828,0.002146298945352308,0.002146298945352308,0.0,-0.002146298945352308,0.007573504372286384,0.05347624217782985,,-0.015154939714259493
0.61666663,1.59483471,84.075000055,0.14401100949272205,0.002328362920892441,0.002328362920892441,0.0,-0.002328362920892441,0.007278314090475428,0.05053998382563421,,-0.01616795083302371
0.63333333,1.75761395,84.050000005,0.1467408320923398,0.0022178881225663363,0.0022178881225663363,0.0,-0.0022178881225663363,0.007166206657124957,0.04883580496950889,,-0.015114321562322088
0.65000003,1.9217072,84.024999955,0.14976930764040833,0.0018933711315640741,0.0018933711315640741,0.0,-0.0018933711315640741,0.0072728727014027455,0.04856050158731252,,-0.012641916834589382
0.66666663,2.0850777,84.000000055,0.15305937185351015,0.0014606029989826116,0.0014606029989826116,0.0,-0.0014606029989826116,0.0076157264149901375,0.04975668149402172,,-0.009542721764078083
0.68333333,2.24678585,83.975000005,0.1565856512356902,0.001015039048856841,0.001015039048856841,0.0,-0.001015039048856841,0.008187491344034733,0.052287622010212496,,-0.006482324790596685
0.70000003,2.40638498,83.949999955,0.16032878658234062,0.0005907123158949804,0.0005907123158949804,0.0,-0.0005907123158949804,0.008966671683832254,0.05592677319507566,,-0.003684380880607527
0.71666663,2.56356764,83.925000055,0.16427027684302034,0.00018712318393751797,0.00018712318393751797,0.0,-0.00018712318393751797,0.009934920199131681,0.06047911034219338,,-0.001139117724360666
0.73333333,2.71814467,83.900000005,0.16839310488560916,-0.00019146445325097887,0.0,0.00019146445325097887,0.00019146445325097887,0.011079403391191773,0.06579487561986641,0.0011370088661352392,0.0011370088661352392
0.75000003,2.87004816,83.87499995499999,0.17268283205393326,-0.0005357253481219754,0.0,0.0005357253481219754,0.0005357253481219754,0.012389629566414482,0.07174789421188602,0.0031023660067994174,0.0031023660067994174
0.76666663,3.01941792,83.850000055,0.1771312656573878,-0.0008220382046926799,0.0,0.0008220382046926799,0.0008220382046926799,0.013853867620378402,0.07821243510547109,0.004640841929525242,0.004640841929525242
0.78333333,3.16659983,83.825000005,0.18173799126864282,-0.0010250842070678766,0.0,0.0010250842070678766,0.0010250842070678766,0.015458711805466844,0.08506043066480233,0.005640450848565889,0.005640450848565889
0.80000003,3.31200056,83.799999955,0.1865069275053775,-0.0011371801745206863,0.0,0.0011371801745206863,0.0011371801745206863,0.01719243672310442,0.09218122325568155,0.006097254347230069,0.006097254347230069
0.81666663,3.45606681,83.775000055,0.19144596490315438,-0.001152365817287951,0.0,0.001152365817287951,0.001152365817287951,0.01904427585373433,0.09947598458587593,0.006019274513677483,0.006019274513677483
0.83333333,3.59936441,83.750000005,0.19657012292300172,-0.001053741052284284,0.0,0.001053741052284284,0.001053741052284284,0.021001397113320153,0.10683921239417747,0.005360636889345813,0.005360636889345813
0.85000003,3.74259289,83.724999955,0.20190293911141527,-0.000822233759639154,0.0,0.000822233759639154,0.000822233759639154,0.023049462919702318,0.11416110642640535,0.004072420952651036,0.004072420952651036
0.86666663,3.88640567,83.700000055,0.20747023711918502,-0.00046188426292487986,0.0,0.00046188426292487986,0.00046188426292487986,0.02518100593165022,0.12137165446619959,0.002226267581019547,0.002226267581019547
0.88333333,4.031206,83.675000005,0.21329133643702147,-2.6956699179705307e-06,0.0,2.6956699179705307e-06,2.6956699179705307e-06,0.02740123668852517,0.1284685873615684,1.263844074963861e-05,1.263844074963861e-05
0.90000003,4.17710794,83.649999955,0.2193755543752619,0.0005210207631775824,0.0005210207631775824,0.0,-0.0005210207631775824,0.02972299688444346,0.1354891020974906,,-0.0023750174200646294
0.91666663,4.32411807,83.625000055,0.22572814582021045,0.0010989848434873953,0.0010989848434873953,0.0,-0.0010989848434873953,0.03215376252964845,0.14244463140745642,,-0.00486862123238598
0.93333333,4.47246845,83.600000005,0.23236481855196697,0.0017636873817973315,0.0017636873817973315,0.0,-0.0017636873817973315,0.03468055324744448,0.1492504479101615,,-0.007590165296055322
0.95000003,4.62281733,83.574999955,0.23932302073932332,0.0025723009186623402,0.0025723009186623402,0.0,-0.0025723009186623402,0.03726951982100984,0.1557289378425686,,-0.01074823855522096
0.96666663,4.7762379,83.550000055,0.24666476709143098,0.0035787590273658586,0.0035787590273658586,0.0,-0.0035787590273658586,0.03987604847814652,0.16166090093996158,,-0.014508594273779374
0.98333333,4.93422498,83.525000005,0.2544804897502226,0.004835292469120317,0.004835292469120317,0.0,-0.004835292469120317,0.04244020849560309,0.16677195386278518,,-0.019000641164539755
1.00000033,5.09866189,83.499999505,0.2628912495065088,0.006386513016058439,0.006386513016058439,0.0,-0.006386513016058439,0.04488583339693798,0.1707391686912222,,-0.024293364758420075
1.01666633,5.27169675,83.475000505,0.2720462954681123,0.008257565726445643,0.008257565726445643,0.0,-0.008257565726445643,0.04712889162549335,0.17323849804460037,,-0.030353531233486497
1.03333333,5.45562089,83.450000005,0.2821201494953122,0.010454415008285898,0.010454415008285898,0.0,-0.010454415008285898,0.04907913943273991,0.17396538148919213,,-0.037056605233578364
1.05000033,5.65264057,83.424999505,0.29330294625952724,0.01295087875307291,0.01295087875307291,0.0,-0.01295087875307291,0.05065227793528458,0.17269611022067688,,-0.044155297170501
1.06666633,5.86455768,83.400000505,0.3057830581238139,0.01567909004673427,0.01567909004673427,0.0,-0.01567909004673427,0.05179406311292411,0.16938172909485488,,-0.05127520845313047
1.08333333,6.09251593,83.375000005,0.3197296277600207,0.018540517424273893,0.018540517424273893,0.0,-0.018540517424273893,0.05249794944768121,0.16419482240502456,,-0.05798811187491777
1.10000033,6.3369489,83.349999505,0.3352838140200611,0.021433051953050824,0.021433051953050824,0.0,-0.021433051953050824,0.05279508222439333,0.1574638560429715,,-0.06392510182960523
1.11666633,6.59768357,83.325000505,0.3525581874252968,0.024271108110799407,0.024271108110799407,0.0,-0.024271108110799407,0.052738806359116916,0.14958894230840034,,-0.06884284346946895
1.13333333,6.87410467,83.300000005,0.37164042634305466,0.026993227874564887,0.026993227874564887,0.0,-0.026993227874564887,0.05239487881750707,0.14098272174820478,,-0.07263264693827447
1.15000033,7.1652958,83.274999505,0.39259681827246,0.029558987276485493,0.029558987276485493,0.0,-0.029558987276485493,0.05184161885073096,0.13204798520489577,,-0.07529094964792027
1.16666633,7.47008723,83.250000505,0.4154702157688738,0.03193600973887375,0.03193600973887375,0.0,-0.03193600973887375,0.05115851756827259,0.1231340193029194,,-0.07686714601135154
1.18333333,7.7870553,83.225000005,0.4402744870035178,0.034092561662725875,0.034092561662725875,0.0,-0.034092561662725875,0.050409456443323286,0.11449552025239318,,-0.07743478822667614
1.20000033,8.11460247,83.199999505,0.46699537610571923,0.036007342049673284,0.036007342049673284,0.0,-0.036007342049673284,0.04963306407755785,0.10628170345378715,,-0.077104279596811
1.21666633,8.45108342,83.175000505,0.4955967633421283,0.03767527352432874,0.03767527352432874,0.0,-0.03767527352432874,0.04884449751059714,0.09855693403081817,,-0.07602001528472481
1.23333333,8.79491945,83.150000005,0.5260285513994809,0.0391061941975728,0.0391061941975728,0.0,-0.0391061941975728,0.0480474970044033,0.0913400933781533,,-0.07434234148228669
