t,speed,omega,q_dynamic,f_parallel,thrust_mag,D_mag,D_mag_signed,L_mag,Cl,Cd,Cd_signed
0.6166666,2.58613145,84.0750001,0.1653348640832114,0.0022536163567904166,0.0022536163567904166,0.0,-0.0022536163567904166,0.02198113320576689,0.13294917153531516,,-0.01363061789349035
0.6333333,2.75651836,84.05000005,0.16994059765877031,0.002709110111504349,0.002709110111504349,0.0,-0.002709110111504349,0.023152299326120843,0.13623760093282217,,-0.015941512203835283
0.65,2.92825639,84.025,0.1748857927995377,0.0032129111472567317,0.0032129111472567317,0.0,-0.0032129111472567317,0.02434349642588266,0.13919653527137177,,-0.01837148173001978
0.6666666,3.10140117,84.0000001,0.18017938833406164,0.0037547515871558922,0.0037547515871558922,0.0,-0.0037547515871558922,0.025533475265943677,0.14171141051163594,,-0.020838962890663133
0.6833333,3.27600315,83.97500005,0.1858306030384656,0.004328412951173578,0.004328412951173578,0.0,-0.004328412951173578,0.02669821218108118,0.14366962031304845,,-0.02329225047113272
0.7000003,3.45212204,83.94999955,0.1918494112548019,0.004930011697261413,0.004930011697261413,0.0,-0.004930011697261413,0.02781218993013402,0.14496885733569273,,-0.025697299069183447
0.7166663,3.62990719,83.92500055,0.19824964453638516,0.005566078332253092,0.005566078332253092,0.0,-0.005566078332253092,0.02884541982824208,0.14550048700313317,,-0.028076107502081993
0.7333333,3.80961947,83.90000005,0.20505066437981445,0.00624579439321833,0.00624579439321833,0.0,-0.00624579439321833,0.029766958033020742,0.14516879583420192,,-0.030459761796476175
0.7500003,3.99151961,83.87499955,0.2122738751687104,0.006964116582266061,0.006964116582266061,0.0,-0.006964116582266061,0.030557449117970942,0.14395294330818892,,-0.03280722404832503
0.7666663,4.17580403,83.85000055,0.21994000673625777,0.007708250314138831,0.007708250314138831,0.0,-0.007708250314138831,0.03121058314897472,0.14190498405504307,,-0.035047058643506455
0.7833333,4.36262234,83.82500005,0.22806932968265878,0.008468062407214866,0.008468062407214866,0.0,-0.008468062407214866,0.0317238496638811,0.13909739511236535,,-0.037129334395806464
0.8000003,4.55203363,83.79999955,0.23667922960078008,0.009228312899061744,0.009228312899061744,0.0,-0.009228312899061744,0.03210210754569801,0.1356355080242842,,-0.03899080166277222
0.8166663,4.74395184,83.77500055,0.2457806715480303,0.009967670809559404,0.009967670809559404,0.0,-0.009967670809559404,0.03236364061970495,0.13167691509615098,,-0.04055514514944894
0.8333333,4.93822464,83.75000005,0.2553807578319273,0.010675598360820182,0.010675598360820182,0.0,-0.010675598360820182,0.03252433082577303,0.12735623115026595,,-0.04180267319844853
0.8500003,5.13474181,83.72499955,0.2654877903584089,0.01135585274795221,0.01135585274795221,0.0,-0.01135585274795221,0.032591669981998,0.12276146461575199,,-0.042773540480418294
0.8666663,5.33348587,83.70000055,0.27611442988396484,0.01201890206817098,0.01201890206817098,0.0,-0.01201890206817098,0.03256759994511371,0.11794964848016098,,-0.043528699580177105
0.8833333,5.53451839,83.67500005,0.28727783598981477,0.012673580030312026,0.012673580030312026,0.0,-0.012673580030312026,0.032452745688552664,0.11296640959695635,,-0.04411610797138335
0.9000003,5.7379032,83.64999955,0.29899598391764515,0.013319425712869053,0.013319425712869053,0.0,-0.013319425712869053,0.03226089394610434,0.10789741562211155,,-0.04454717263539476
0.9166663,5.94361576,83.62500055,0.31128214627650985,0.013945094576573627,0.013945094576573627,0.0,-0.013945094576573627,0.03202063105178624,0.10286690526523976,,-0.044798889828349786
0.9333333,6.15154303,83.60000005,0.32414394036379346,0.01453976880341767,0.01453976880341767,0.0,-0.01453976880341767,0.03176022606642199,0.09798185963549659,,-0.04485590194004363
