t,speed,omega,q_dynamic,f_parallel,thrust_mag,D_mag,D_mag_signed,L_mag,Cl,Cd,Cd_signed
0.4333333,1.24790095,84.35000005,0.13979468083953417,-0.013273059495555727,0.0,0.013273059495555727,0.013273059495555727,0.007144118033278925,0.051104362414757604,0.09494681354000475,0.09494681354000475
0.45,1.10220817,84.325,0.13795495894957593,-0.012387225737341764,0.0,0.012387225737341764,0.012387225737341764,0.0068884410092584615,0.049932536399624916,0.08979181199183592,0.08979181199183592
0.4666667,0.98851236,84.29999995,0.13665387877267499,-0.011089785991352059,0.0,0.011089785991352059,0.011089785991352059,0.007549037159202096,0.05524202625642255,0.08115236897007529,0.08115236897007529
0.4833333,0.91703449,84.27500005,0.13587504863869015,-0.009275991440106922,0.0,0.009275991440106922,0.009275991440106922,0.008837184254723166,0.06503905126998273,0.06826854181868974,0.06826854181868974
0.5,0.89594081,84.25,0.13560025624069572,-0.00702030450401352,0.0,0.00702030450401352,0.00702030450401352,0.010191880005064583,0.07516121493880956,0.051772059276585784,0.051772059276585784
0.5166667,0.92666203,84.22499995,0.1358103255745544,-0.004648752082432684,0.0,0.004648752082432684,0.004648752082432684,0.011189513881934662,0.08239074484651072,0.03422973962226978,0.03422973962226978
0.5333333,1.00249667,84.20000005,0.13648503504089804,-0.0025510457150766815,0.0,0.0025510457150766815,0.0025510457150766815,0.01176350040909201,0.08618893936296423,0.018691028758663946,0.018691028758663946
0.55,1.11236554,84.175,0.1376025482878615,-0.00093489374205889,0.0,0.00093489374205889,0.00093489374205889,0.01210387022483082,0.08796254412025706,0.006794160091447674,0.006794160091447674
0.5666667,1.24552347,84.14999995,0.1391399892243181,0.00020414619016297054,0.00020414619016297054,0.0,-0.00020414619016297054,0.01243768410534146,0.08938971588742707,,-0.0014671999854323045
0.5833333,1.39375773,84.12500005,0.14107495790018063,0.0009725564750096636,0.0009725564750096636,0.0,-0.0009725564750096636,0.012916161401930725,0.09155530927799191,,-0.006893898743516254
0.6,1.5514653,84.1,0.14338683116920056,0.0014889012994190982,0.0014889012994190982,0.0,-0.0014889012994190982,0.01361079389966981,0.09492359785543125,,-0.010383807824458803
0.6166667,1.71506304,84.07499995,0.14605842836491675,0.0018567334405046898,0.0018567334405046898,0.0,-0.0018567334405046898,0.014543366358459875,0.0995722501006535,,-0.012712264956499266
0.6333333,1.88243647,84.05000005,0.1490785158028277,0.0021654296612991075,0.0021654296612991075,0.0,-0.0021654296612991075,0.015708779983146747,0.1053725273460818,,-0.014525430774767843
0.65,2.05253997,84.025,0.15244451106611298,0.0024918518828849646,0.0024918518828849646,0.0,-0.0024918518828849646,0.01708632158188861,0.11208223544682772,,-0.016345960018227777
0.6666667,2.22514887,83.99999995,0.15616560599930762,0.0029050166797590458,0.0029050166797590458,0.0,-0.0029050166797590458,0.018645006388279085,0.11939252736842547,,-0.01860215417581721
0.6833333,2.40060842,83.97500005,0.16026367877665837,0.003455392675442511,0.003455392675442511,0.0,-0.003455392675442511,0.020345359700429517,0.12694928667388558,,-0.021560672398253797
0.7,2.57955433,83.95,0.16477104079061494,0.004165002214822031,0.004165002214822031,0.0,-0.004165002214822031,0.022143384484169634,0.13438881236605554,,-0.025277513541440602
0.7166667,2.76269944,83.92499995,0.16972721349807326,0.005032379148083102,0.005032379148083102,0.0,-0.005032379148083102,0.023993343586963898,0.1413641518791344,,-0.029649807148576263
0.7333333,2.95070085,83.90000005,0.17517588745475088,0.006040817171018823,0.006040817171018823,0.0,-0.006040817171018823,0.02584881749359343,0.1475592210159081,,-0.034484296091145575
0.75,3.14412287,83.875,0.1811635012646755,0.007169605031698344,0.007169605031698344,0.0,-0.007169605031698344,0.02766358063908169,0.15269952526842515,,-0.039575328262306676
0.7666667,3.34341282,83.84999995,0.18773780996071113,0.008395041002590486,0.008395041002590486,0.0,-0.008395041002590486,0.029393697837660156,0.15656781041502257,,-0.044716836764780415
0.7833333,3.54884648,83.82500005,0.19494498442865085,0.009686273158235394,0.009686273158235394,0.0,-0.009686273158235394,0.03099982082535553,0.15901830414468218,,-0.04968721399334351
0.8,3.76049669,83.8,0.20282680408405246,0.011008468095238656,0.011008468095238656,0.0,-0.011008468095238656,0.032450028581773135,0.1599888571351037,,-0.05427521350026642
0.8166667,3.97825466,83.77499995,0.21141943259041318,0.012330057941997445,0.012330057941997445,0.0,-0.012330057941997445,0.03372280833712823,0.15950666371553487,,-0.05832036247058092
0.8333333,4.20188781,83.75000005,0.22075387148858958,0.013627590488756638,0.013627590488756638,0.0,-0.013627590488756638,0.03480471282254154,0.15766297817495148,,-0.06173205659707321
0.85,4.43109974,83.725,0.23085716436673542,0.014885988821949863,0.014885988821949863,0.0,-0.014885988821949863,0.0356871353213228,0.1545853489936785,,-0.06448138121588576
0.8666667,4.66557688,83.69999995,0.24175373124628613,0.016096915330482135,0.016096915330482135,0.0,-0.016096915330482135,0.03636644387412917,0.15042764257102997,,-0.06658393749498506
0.8833333,4.90499666,83.67500005,0.2534654023883072,0.017253963102567268,0.017253963102567268,0.0,-0.017253963102567268,0.03684585144814934,0.14536836625813632,,-0.06807226130268587
0.9,5.14900628,83.65,0.2660100142247617,0.018348980632880957,0.018348980632880957,0.0,-0.018348980632880957,0.03713687093809661,0.1396070409090625,,-0.06897853333212194
0.9166667,5.39719827,83.62499995,0.27939950995883994,0.019371606599117804,0.019371606599117804,0.0,-0.019371606599117804,0.03725630977597219,0.13334422018657316,,-0.06933300134267077
0.9333333,5.64910205,83.60000005,0.29363857845725555,0.020311235819102973,0.020311235819102973,0.0,-0.020311235819102973,0.037223462614637645,0.12676625397863447,,-0.0691708695969581
0.95,5.90421431,83.575,0.30872550308796315,0.02116201954935442,0.02116201954935442,0.0,-0.02116201954935442,0.03705867840606508,0.12003763225063462,,-0.06854639262932827
0.9666667,6.1620461,83.54999995,0.32465454780296094,0.021925168366493438,0.021925168366493438,0.0,-0.021925168366493438,0.036786815855563836,0.11331064389675656,,-0.06753384024609518
0.9833333,6.42216516,83.52500005,0.3414187920671803,0.02260820831998719,0.02260820831998719,0.0,-0.02260820831998719,0.036435545354630026,0.1067180430638413,,-0.06621840638326264
1.0,6.68423101,83.5,0.35901318238350977,0.023223792753005706,0.023223792753005706,0.0,-0.023223792753005706,0.036030702333959906,0.10036038814717037,,-0.06468785518910913
1.016667,6.9480321,83.4749995,0.3774383422523595,0.023789872895031292,0.023789872895031292,0.0,-0.023789872895031292,0.03559676735561757,0.09431147652672016,,-0.06302982562149215
1.033333,7.21348123,83.4500005,0.3967019360895291,0.024324147015672638,0.024324147015672638,0.0,-0.024324147015672638,0.03515655015478916,0.08862207858459988,,-0.061315927155402336
1.05,7.48056786,83.425,0.4168166480252443,0.024838236417468164,0.024838236417468164,0.0,-0.024838236417468164,0.034728678831193245,0.08331883814076907,,-0.05959031755364015
1.066667,7.74933806,83.3999995,0.43779965746947197,0.02534111005156499,0.02534111005156499,0.0,-0.02534111005156499,0.03432457186075147,0.07840246394698228,,-0.057882891453226046
1.17,8.01981828,83.245,0.4592659211045731,0.025831541675495614,0.025831541675495614,0.0,-0.025831541675495614,0.03394627176133714,0.07391419698568862,,-0.05624528293623134
